"510","28.24","14402.4"
"511","28.24","14430.64"
"512","28.24","14458.88"
"513","28.24","14487.12"
"514","28.24","14515.36"
"515","28.24","14543.6"
"516","28.24","14571.84"
"517","28.24","14600.08"
"518","28.24","14628.32"
"519","28.24","14656.56"
"520","28.24","14684.8"
"521","28.24","14713.04"
"522","28.24","14741.28"
"523","28.24","14769.52"
"524","28.24","14797.76"
"525","28.24","14826"
"526","28.24","14854.24"
"527","28.24","14882.48"
"528","28.24","14910.72"
"529","28.24","14938.96"
"530","28.24","14967.2"
"531","28.24","14995.44"
"532","28.24","15023.68"
"533","28.24","15051.92"
"534","28.24","15080.16"
"535","28.24","15108.4"
"536","28.24","15136.64"
"537","28.24","15164.88"
"538","28.24","15193.12"
"539","28.24","15221.36"
"540","28.24","15249.6"
"541","28.24","15277.84"
"542","28.24","15306.08"
"543","28.24","15334.32"
"544","28.24","15362.56"
"545","28.24","15390.8"
"546","28.24","15419.04"
"547","28.24","15447.28"
"548","28.24","15475.52"
"549","28.24","15503.76"
"550","28.24","15532"
"551","28.24","15560.24"
"552","28.24","15588.48"
"553","28.24","15616.72"
"554","28.24","15644.96"
"555","28.24","15673.2"
"556","28.24","15701.44"
"557","28.24","15729.68"
"558","28.24","15757.92"
"559","28.24","15786.16"
"560","28.24","15814.4"
"561","28.24","15842.64"
"562","28.24","15870.88"
"563","28.24","15899.12"
"564","28.24","15927.36"
"565","28.24","15955.6"
"566","28.24","15983.84"
"567","28.24","16012.08"
"568","28.24","16040.32"
"569","28.24","16068.56"
"570","28.24","16096.8"
"571","28.24","16125.04"
"572","28.24","16153.28"
"573","28.24","16181.52"
"574","28.24","16209.76"
"575","28.24","16238"
"576","28.24","16266.24"
"577","28.24","16294.48"
"578","28.24","16322.72"
"579","28.24","16350.96"
"580","28.24","16379.2"
"581","28.24","16407.44"
"582","28.24","16435.68"
"583","28.24","16463.92"
"584","28.24","16492.16"
"585","28.24","16520.4"
"586","28.24","16548.64"
"587","28.24","16576.88"
"588","28.24","16605.12"
"589","28.24","16633.36"
"590","28.24","16661.6"
"591","28.24","16689.84"
"592","28.24","16718.08"
"593","28.24","16746.32"
"594","28.24","16774.56"
"595","28.24","16802.8"
"596","28.24","16831.04"
"597","28.24","16859.28"
"598","28.24","16887.52"
"599","28.24","16915.76"
"600","28.24","16944"
"601","28.24","16972.24"
"602","28.24","17000.48"
"603","28.24","17028.72"
"604","28.24","17056.96"
"605","28.24","17085.2"
"606","28.24","17113.44"
"607","28.24","17141.68"
"608","28.24","17169.92"
"609","28.24","17198.16"
"610","28.24","17226.4"
"611","28.24","17254.64"
"612","28.24","17282.88"
"613","28.24","17311.12"
"614","28.24","17339.36"
"615","28.24","17367.6"
"616","28.24","17395.84"
"617","28.24","17424.08"
"618","28.24","17452.32"
"619","28.24","17480.56"
"620","28.24","17508.8"
"621","28.24","17537.04"
"622","28.24","17565.28"
"623","28.24","17593.52"
"624","28.24","17621.76"
"625","28.24","17650"
"626","28.24","17678.24"
"627","28.24","17706.48"
"628","28.24","17734.72"
"629","28.24","17762.96"
"630","28.24","17791.2"
"631","28.24","17819.44"
"632","28.24","17847.68"
"633","28.24","17875.92"
"634","28.24","17904.16"
"635","28.24","17932.4"
"636","28.24","17960.64"
"637","28.24","17988.88"
"638","28.24","18017.12"
"639","28.24","18045.36"
"640","28.24","18073.6"
"641","28.24","18101.84"
"642","28.24","18130.08"
"643","28.24","18158.32"
"644","28.24","18186.56"
"645","28.24","18214.8"
"646","28.24","18243.04"
"647","28.24","18271.28"
"648","28.24","18299.52"
"649","28.24","18327.76"
"650","28.24","18356"
"651","28.24","18384.24"
"652","28.24","18412.48"
"653","28.24","18440.72"
"654","28.24","18468.96"
"655","28.24","18497.2"
"656","28.24","18525.44"
"657","28.24","18553.68"
"658","28.24","18581.92"
"659","28.24","18610.16"
"660","28.24","18638.4"
"661","28.24","18666.64"
"662","28.24","18694.88"
"663","28.24","18723.12"
"664","28.24","18751.36"
"665","28.24","18779.6"
"666","28.24","18807.84"
"667","28.24","18836.08"
"668","28.24","18864.32"
"669","28.24","18892.56"
"670","28.24","18920.8"
"671","28.24","18949.04"
"672","28.24","18977.28"
"673","28.24","19005.52"
